curie	label	parent	rxcui
DRON:00028231	Ascorbic Acid / Thiamine Oral Tablet	DRON:00000022	437662
DRON:00028232	Ascorbic Acid / Zinc Acetate Lozenge	DRON:00000005	437666
DRON:00028233	Ascorbic Acid / ZINC CITRATE Lozenge	DRON:00000005	437668
DRON:00028234	Aspirin Lozenge	DRON:00000005	437673
DRON:00028235	Acrisorcin Topical Cream	DRON:00000017	437684
DRON:00028236	Amphotericin B / Triamcinolone Topical Cream	DRON:00000017	437694
DRON:00028237	Amphotericin B / Triamcinolone Topical Ointment	DRON:00000019	437695
DRON:00028238	Ampicillin / Bromhexine Enteric Coated Tablet	DRON:00000022	437696
DRON:00028239	Ampicillin / Diclofenac Enteric Coated Tablet	DRON:00000022	437697
DRON:00028240	Ambroxol / Ampicillin Oral Suspension	DRON:00000021	437698
DRON:00028241	Ampicillin / brovanexine Oral Tablet	DRON:00000022	437701
DRON:00028242	Ampicillin / brovanexine Oral Suspension	DRON:00000021	437702
DRON:00028243	Ampicillin Topical Ointment	DRON:00000019	437704
DRON:00028244	Ampicillin / Dicloxacillin Oral Tablet	DRON:00000022	437706
DRON:00028245	Amylases Chewable Tablet	DRON:00000022	437708
DRON:00028246	amylocaine / trichloroacetaldehyde Topical Ointment	DRON:00000019	437712
DRON:00028247	amylocaine / Lindane Topical Cream	DRON:00000017	437713
DRON:00028248	aniracetam Oral Tablet	DRON:00000022	437714
DRON:00028249	Antazoline Topical Ointment	DRON:00000019	437716
DRON:00028250	Anthralin / Urea Topical Cream	DRON:00000017	437719
DRON:00028251	Anthraquinone glycoside / Salicylic Acid Oral Solution	DRON:00000020	437722
DRON:00028252	AZINTAMIDE / Scopolamine Oral Tablet	DRON:00000022	437725
DRON:00028253	beta-Escin Extended Release Capsule	DRON:00000026	437727
DRON:00028254	Bacitracin / tixocortol Lozenge	DRON:00000005	437730
DRON:00028255	bamethan / Escin Oral Tablet	DRON:00000022	437732
DRON:00028256	bamethan / Escin Topical Gel	DRON:00000015	437734
DRON:00028257	bamethan / Niacin Oral Capsule	DRON:00000026	437736
DRON:00028258	bamipine Topical Gel	DRON:00000015	437738
DRON:00028259	bamipine Oral Capsule	DRON:00000026	437740
DRON:00028260	mepirodipine Extended Release Capsule	DRON:00000026	437742
DRON:00028261	ACETIAMINE / Aspirin Oral Tablet	DRON:00000022	437745
DRON:00028262	Aluminum Hydroxide / Aspirin / Caffeine Oral Tablet	DRON:00000022	437746
DRON:00028263	Ascorbic Acid / Aspirin / Caffeine Oral Tablet	DRON:00000022	437753
DRON:00028264	Aspirin / Caffeine / Quinine Oral Tablet	DRON:00000022	437757
DRON:00028265	Ascorbic Acid / Aspirin / Cysteine Oral Capsule	DRON:00000026	437759
DRON:00028266	Ascorbic Acid / Aspirin / diphenylpyraline Oral Capsule	DRON:00000026	437761
DRON:00028267	Aspirin / Glycine Oral Tablet	DRON:00000022	437763
DRON:00028268	Aspirin / Glycine Chewable Tablet	DRON:00000022	437765
DRON:00028269	Aspirin / Papaverine / Phenobarbital Rectal Suppository	DRON:00000005	437768
DRON:00028270	Aspirin / Phenobarbital Rectal Suppository	DRON:00000005	437771
DRON:00028271	Aspirin / Pyridinolcarbamate Oral Tablet	DRON:00000022	437772
DRON:00028272	Aspirin / Lithium / Quinine Oral Tablet	DRON:00000022	437775
DRON:00028273	Aspirin / Quinine Oral Tablet	DRON:00000022	437777
DRON:00028274	Aspirin / Sulfur Enteric Coated Tablet	DRON:00000022	437779
DRON:00028275	Amiloride / Atenolol / Hydrochlorothiazide Oral Tablet	DRON:00000022	437781
DRON:00028276	atorvastatin Oral Capsule	DRON:00000026	437783
DRON:00028277	Atropine Enteric Coated Tablet	DRON:00000022	437784
DRON:00028278	Atropine / ICTASOL Rectal Suppository	DRON:00000005	437788
DRON:00028279	Escin Topical Gel	DRON:00000015	437806
DRON:00028280	Aloe vera preparation Oral Capsule	DRON:00000026	437809
DRON:00028281	benproperine Oral Tablet	DRON:00000022	437813
DRON:00028282	benproperine Oral Suspension	DRON:00000021	437815
DRON:00028283	Benzalkonium Topical Foam	DRON:00000024	437818
DRON:00028284	Benzalkonium Topical Lotion	DRON:00000018	437819
DRON:00028285	Benactyzine / benorilate Oral Tablet	DRON:00000022	437822
DRON:00028286	Benzalkonium Medicated Shampoo	DRON:00000005	437826
DRON:00028287	Bendroflumethiazide / Meprobamate Oral Tablet	DRON:00000022	437827
DRON:00028288	Bendroflumethiazide / Potassium Chloride Extended Release Tablet	DRON:00000022	437828
DRON:00028289	benphothiamine Oral Tablet	DRON:00000022	437831
DRON:00028290	Benperidol Injectable Solution	DRON:00000020	437837
DRON:00028291	Benzalkonium Oral Solution	DRON:00000020	437840
DRON:00028292	Benzalkonium Oral Tablet	DRON:00000022	437842
DRON:00028293	benzonidazole Oral Tablet	DRON:00000022	437846
DRON:00028294	Benzocaine / Salicylic Acid Topical Cream	DRON:00000017	437848
DRON:00028295	Benzocaine / zinc chloride Topical Gel	DRON:00000015	437851
DRON:00028296	Benzocaine / Zinc Oxide Rectal Suppository	DRON:00000005	437853
DRON:00028297	Benzocaine / Zinc Sulfate Topical Ointment	DRON:00000019	437854
DRON:00028298	Benzocaine Extended Release Capsule	DRON:00000026	437859
DRON:00028299	Acriflavine / Benzocaine Lozenge	DRON:00000005	437862
DRON:00028300	Benzalkonium / Benzocaine Topical Gel	DRON:00000015	437865
DRON:00028301	benzquercin Oral Capsule	DRON:00000026	437877
DRON:00028302	Benzocaine / benzyl benzoate Topical Ointment	DRON:00000019	437879
DRON:00028303	Benzocaine / benzyl benzoate Topical Lotion	DRON:00000018	437881
DRON:00028304	Benzocaine / bismuth subgallate / Zinc Oxide Topical Ointment	DRON:00000019	437884
DRON:00028305	Benzydamine Oral Tablet	DRON:00000022	437885
DRON:00028306	Benzydamine / Cetylpyridinium Topical Gel	DRON:00000015	437887
DRON:00028307	Benzydamine / Chlorhexidine Mouthwash	DRON:00000005	437888
DRON:00028308	Benzocaine / Chlorhexidine Lozenge	DRON:00000005	437891
DRON:00028309	Benzocaine / Ethacridine Lozenge	DRON:00000005	437894
DRON:00028310	Benzocaine / Hexylresorcinol Lozenge	DRON:00000005	437898
DRON:00028311	Benzalkonium / Benzocaine / Hexylresorcinol Lozenge	DRON:00000005	437900
DRON:00028312	Benzalkonium / Benzocaine / Hexylresorcinol Oral Tablet	DRON:00000022	437902
DRON:00028313	benzyl benzoate / monosulfiram Topical Lotion	DRON:00000018	437904
DRON:00028314	benzylthiouracil Oral Tablet	DRON:00000022	437907
DRON:00028315	beta-Alanine Oral Tablet	DRON:00000022	437910
DRON:00028316	beta-Alanine / Oxazepam Oral Tablet	DRON:00000022	437912
DRON:00028317	Benzocaine / cetalkonium chloride Lozenge	DRON:00000005	437917
DRON:00028318	BETAHISTINE Extended Release Capsule	DRON:00000026	437929
DRON:00028319	BETAHISTINE Extended Release Tablet	DRON:00000022	437931
DRON:00028320	Betaine Oral Solution	DRON:00000020	437935
DRON:00028321	Betaine Oral Capsule	DRON:00000026	437937
DRON:00028322	Betaxolol / Pilocarpine Ophthalmic Suspension	DRON:00000021	437941
DRON:00028323	Bethanechol Sublingual Tablet	DRON:00000022	437942
DRON:00028324	bifonazole Topical Gel	DRON:00000015	437951
DRON:00028325	bifonazole Topical Powder	DRON:00000005	437953
DRON:00028326	Bilberry extract Oral Solution	DRON:00000020	437955
DRON:00028327	Bilberry extract / GRAPE SEED Oral Tablet	DRON:00000022	437960
DRON:00028328	Bioflavonoids / Horse Chestnut Preparation Oral Tablet	DRON:00000022	437964
DRON:00028329	Bismuth Oral Solution	DRON:00000020	437971
DRON:00028330	bismuth aluminate Oral Tablet	DRON:00000022	437973
DRON:00028331	bismuth oxide Oral Tablet	DRON:00000022	437975
DRON:00028332	bismuth subcarbonate Oral Tablet	DRON:00000022	437977
DRON:00028333	bornaprine Oral Tablet	DRON:00000022	437979
DRON:00028334	brivudine Oral Tablet	DRON:00000022	437988
DRON:00028335	brodimoprim Oral Tablet	DRON:00000022	437990
DRON:00028336	brodimoprim Oral Suspension	DRON:00000021	437992
DRON:00028337	Bromazepam Extended Release Capsule	DRON:00000026	437993
DRON:00028338	bopindolol Oral Tablet	DRON:00000022	437995
DRON:00028339	boric acid Irrigation Solution	DRON:00000020	437999
DRON:00028340	Bromelains / Papain Oral Tablet	DRON:00000022	438005
DRON:00028341	Bromhexine Oral Capsule	DRON:00000026	438011
DRON:00028342	butabarbital / Methamphetamine Extended Release Tablet	DRON:00000022	438015
DRON:00028343	Bromhexine / Fenoterol Oral Tablet	DRON:00000022	438016
DRON:00028344	butabarbital / Meprobamate Oral Tablet	DRON:00000022	438018
DRON:00028345	Bromhexine / fominoben Oral Suspension	DRON:00000021	438023
DRON:00028346	butalamine Oral Tablet	DRON:00000022	438025
DRON:00028347	butamben Topical Cream	DRON:00000017	438030
DRON:00028348	butamben / Nitromersol Topical Ointment	DRON:00000019	438035
DRON:00028349	butamirate Oral Tablet	DRON:00000022	438037
DRON:00028350	Bromocriptine Extended Release Capsule	DRON:00000026	438038
DRON:00028351	bromopride Oral Capsule	DRON:00000026	438040
DRON:00028352	bromopride Oral Tablet	DRON:00000022	438041
DRON:00028353	Benzocaine / BUTETAMATE Lozenge	DRON:00000005	438044
DRON:00028354	bromopride Oral Solution	DRON:00000020	438046
DRON:00028355	bromopride Extended Release Capsule	DRON:00000026	438048
DRON:00028356	bromopride Injectable Solution	DRON:00000020	438050
DRON:00028357	butobarbital Rectal Suppository	DRON:00000005	438052
DRON:00028358	buthiazide Oral Tablet	DRON:00000022	438054
DRON:00028359	butibufen Oral Tablet	DRON:00000022	438056
DRON:00028360	butibufen Topical Cream	DRON:00000017	438058
DRON:00028361	bismuth subgallate / BUTOXYCAINE / Zinc Oxide Rectal Suppository	DRON:00000005	438061
DRON:00028362	butyl chloride Oral Capsule	DRON:00000026	438063
DRON:00028363	buzepide metiodide / Haloperidol Oral Tablet	DRON:00000022	438068
DRON:00028364	buclizine / Hydroxyzine / Niacin Oral Tablet	DRON:00000022	438076
DRON:00028365	Budesonide Topical Lotion	DRON:00000018	438078
DRON:00028366	Calcium Citrate / Ergocalciferol / magnesium citrate Oral Capsule	DRON:00000026	438082
DRON:00028367	Ascorbic Acid / Calcium Citrate / Silicon Dioxide Oral Tablet	DRON:00000022	438084
DRON:00028368	budipine Enteric Coated Tablet	DRON:00000022	438096
DRON:00028369	Bufexamac Topical Lotion	DRON:00000018	438101
DRON:00028370	buflomedil Extended Release Tablet	DRON:00000022	438103
DRON:00028371	Bumetanide / Potassium Chloride Extended Release Tablet	DRON:00000022	438106
DRON:00028372	Bupranolol Oral Tablet	DRON:00000022	438113
DRON:00028373	Buprenorphine Transdermal Patch	DRON:00000005	438116
DRON:00028374	Ascorbic Acid / calcium phosphate Lozenge	DRON:00000005	438125
DRON:00028375	calcium phosphate / Ergocalciferol Chewable Tablet	DRON:00000022	438127
DRON:00028376	Caffeine / chlorphenoxamine Oral Tablet	DRON:00000022	438134
DRON:00028377	Caffeine / Phenobarbital Oral Tablet	DRON:00000022	438136
DRON:00028378	Calcium Carbonate / magnesium carbonate / Simethicone Chewable Tablet	DRON:00000022	438155
DRON:00028379	Calcium Carbonate / magnesium trisilicate Chewing Gum	DRON:00000005	438157
DRON:00028380	Aluminum Hydroxide / Calcium Carbonate Oral Tablet	DRON:00000022	438165
DRON:00028381	alginic acid / Calcium Carbonate Chewable Tablet	DRON:00000022	438169
DRON:00028382	aluminum magnesium silicate / Calcium Carbonate Chewable Tablet	DRON:00000022	438171
DRON:00028383	Calcium Carbonate / Cholecalciferol Lozenge	DRON:00000005	438172
DRON:00028384	Calcium Carbonate / Cholecalciferol Enteric Coated Tablet	DRON:00000022	438174
DRON:00028385	Caffeine / Procaine Injectable Solution	DRON:00000020	438180
DRON:00028386	Calcium Gluconate / CALCIUM LEVULINATE Injectable Solution	DRON:00000020	438182
DRON:00028387	calcium bromide / calcium lactate Oral Solution	DRON:00000020	438189
DRON:00028388	Calcium Carbonate / Kaolin Chewable Tablet	DRON:00000022	438192
DRON:00028389	Calamine / Zinc Oxide Topical Cream	DRON:00000017	438195
DRON:00028390	Calamine / Zinc Oxide Topical Gel	DRON:00000015	438198
DRON:00028391	Calcium Carbonate / Magnesium Hydroxide Lozenge	DRON:00000005	438214
DRON:00028392	Calcium Carbonate / Magnesium Oxide Chewable Tablet	DRON:00000022	438217
DRON:00028393	calcium hydroxide Topical Gel	DRON:00000015	438224
DRON:00028394	calcium hydroxide Topical Ointment	DRON:00000019	438227
DRON:00028395	Ascorbic Acid / calcium lactate Oral Capsule	DRON:00000026	438232
DRON:00028396	calcium lactate / Ergocalciferol Extended Release Tablet	DRON:00000022	438234
DRON:00028397	calcium lactate / Magnesium Oxide Oral Tablet	DRON:00000022	438237
DRON:00028398	calcium lactate / Magnesium Sulfate Oral Tablet	DRON:00000022	438240
DRON:00028399	calcium orotate Enteric Coated Tablet	DRON:00000022	438243
DRON:00028400	Calcium Carbonate / Sodium Bicarbonate Oral Tablet	DRON:00000022	438246
DRON:00028401	Calcium Chloride Oral Suspension	DRON:00000021	438248
DRON:00028402	Calcium Citrate Oral Suspension	DRON:00000021	438252
DRON:00028403	Pantothenic Acid Topical Ointment	DRON:00000019	438254
DRON:00028404	Pantothenic Acid / Thiophene Rectal Suppository	DRON:00000005	438260
DRON:00028405	calcium phosphate Chewable Tablet	DRON:00000022	438263
DRON:00028406	Ascorbic Acid / calcium phosphate Oral Tablet	DRON:00000022	438265
DRON:00028407	calcium phosphate / picolinic acid Oral Tablet	DRON:00000022	438268
DRON:00028408	calcium phosphate / Phosphorus Oral Capsule	DRON:00000026	438271
DRON:00028409	Cambendazole Oral Tablet	DRON:00000022	438277
DRON:00028410	Cambendazole Oral Suspension	DRON:00000021	438279
DRON:00028411	Camphor Topical Gel	DRON:00000015	438280
DRON:00028412	Camphor Topical Cream	DRON:00000017	438281
DRON:00028413	Camphor Topical Ointment	DRON:00000019	438283
DRON:00028414	Camphor Topical Lotion	DRON:00000018	438287
DRON:00028415	Capsaicin / Menthol Topical Gel	DRON:00000015	438288
DRON:00028416	Camphor / chloroxylenol Topical Cream	DRON:00000017	438290
DRON:00028417	Capsaicin / Menthol Topical Ointment	DRON:00000019	438291
DRON:00028418	Canrenoic Acid Enteric Coated Tablet	DRON:00000022	438297
DRON:00028419	carazolol Oral Tablet	DRON:00000022	438299
DRON:00028420	Carbamazepine Extended Release Tablet	DRON:00000022	438301
DRON:00028421	carbamide peroxide Oral Tablet	DRON:00000022	438306
DRON:00028422	carbamide peroxide Topical Gel	DRON:00000015	438308
DRON:00028423	carbamide peroxide Oral Paste	DRON:00000005	438310
DRON:00028424	carbamide peroxide Chewing Gum	DRON:00000005	438312
DRON:00028425	Cascara sagrada / sennosides, USP Oral Capsule	DRON:00000026	438320
DRON:00028426	carbazochrome Oral Tablet	DRON:00000022	438331
DRON:00028427	cathine Oral Tablet	DRON:00000022	438340
DRON:00028428	cathine Oral Capsule	DRON:00000026	438342
DRON:00028429	Carbenoxolone Enteric Coated Capsule	DRON:00000026	438344
DRON:00028430	carbetapentane Rectal Suppository	DRON:00000005	438345
DRON:00028431	carbetapentane Oral Suspension	DRON:00000021	438348
DRON:00028432	carbetapentane Oral Tablet	DRON:00000022	438350
DRON:00028433	carbetapentane Oral Capsule	DRON:00000026	438352
DRON:00028434	carbetapentane / Chlorpheniramine Oral Capsule	DRON:00000026	438353
DRON:00028435	Cefaclor Oral Solution	DRON:00000020	438355
DRON:00028436	Bromhexine / Cefaclor Oral Suspension	DRON:00000021	438357
DRON:00028437	Bromhexine / Cefaclor Oral Capsule	DRON:00000026	438359
DRON:00028438	carbinoxamine Extended Release Capsule	DRON:00000026	438361
DRON:00028439	Carbocysteine Chewable Tablet	DRON:00000022	438369
DRON:00028440	Carbon Monoxide Gas for Inhalation	DRON:00000005	438371
DRON:00028441	Cefatrizine Oral Tablet	DRON:00000022	438373
DRON:00028442	Carbutamide Oral Tablet	DRON:00000022	438377
DRON:00028443	carpipramine Oral Tablet	DRON:00000022	438380
DRON:00028444	cefetamet Oral Tablet	DRON:00000022	438388
DRON:00028445	cefetamet Oral Suspension	DRON:00000021	438390
DRON:00028446	Cefixime Oral Capsule	DRON:00000026	438392
DRON:00028447	celecoxib Oral Tablet	DRON:00000022	438395
DRON:00028448	Cefotiam Extended Release Tablet	DRON:00000022	438398
DRON:00028449	Ambroxol / Cephalexin Oral Suspension	DRON:00000021	438400
DRON:00028450	Acetylcysteine / Cefuroxime Oral Tablet	DRON:00000022	438405
DRON:00028451	Chlorambucil Oral Capsule	DRON:00000026	438413
DRON:00028452	chloramine-T Oral Tablet	DRON:00000022	438415
DRON:00028453	Chloramphenicol Rectal Suppository	DRON:00000005	438418
DRON:00028454	Chloramphenicol / ICTASOL Topical Cream	DRON:00000017	438425
DRON:00028455	Chloramphenicol / Idoxuridine Topical Ointment	DRON:00000019	438427
DRON:00028456	Chloramphenicol / Neomycin Topical Cream	DRON:00000017	438429
DRON:00028457	Chloramphenicol / Oxyphenbutazone Topical Ointment	DRON:00000019	438432
DRON:00028458	Chloramphenicol / prednisolone Topical Ointment	DRON:00000019	438433
DRON:00028459	Chloramphenicol / Prednisone Topical Ointment	DRON:00000019	438435
DRON:00028460	chlorfenethazine Rectal Suppository	DRON:00000005	438438
DRON:00028461	Chlorhexidine Rectal Suppository	DRON:00000005	438444
DRON:00028462	Chlormethiazole Oral Tablet	DRON:00000022	438446
DRON:00028463	Chlormezanone Rectal Suppository	DRON:00000005	438447
DRON:00028464	Chloroquine Oral Suspension	DRON:00000021	438458
DRON:00028465	Chloroquine / Proguanil Oral Tablet	DRON:00000022	438459
DRON:00028466	cetalkonium chloride Medicated Shampoo	DRON:00000005	438467
DRON:00028467	cetiedil Oral Capsule	DRON:00000026	438469
DRON:00028468	Cetirizine Oral Suspension	DRON:00000021	438470
DRON:00028469	Cetrimide Medicated Shampoo	DRON:00000005	438473
DRON:00028470	CHLOROTHEOPHYLLINE / Diphenhydramine Oral Tablet	DRON:00000022	438480
DRON:00028471	Chlorotrianisene Oral Tablet	DRON:00000022	438486
DRON:00028472	chloroxylenol Topical Ointment	DRON:00000019	438488
DRON:00028473	chloroxylenol / Triclosan Topical Cream	DRON:00000017	438491
DRON:00028474	Chlorphenesin Vaginal Suppository	DRON:00000005	438493
DRON:00028475	CHLORPHENINDIONE Oral Tablet	DRON:00000022	438495
DRON:00028476	chlorphenoxamine Topical Cream	DRON:00000017	438497
DRON:00028477	chlorphenoxamine Topical Gel	DRON:00000015	438499
DRON:00028478	chlorproethazine Oral Tablet	DRON:00000022	438501
DRON:00028479	chlorproethazine Injectable Solution	DRON:00000020	438503
DRON:00028480	Chlorprothixene Oral Suspension	DRON:00000021	438509
DRON:00028481	Chlorquinaldol / promestriene Oral Tablet	DRON:00000022	438516
DRON:00028482	Chlorpheniramine / chlorthenoxazin Oral Tablet	DRON:00000022	438518
DRON:00028483	Chlorpheniramine / chlorthenoxazin Oral Capsule	DRON:00000026	438520
DRON:00028484	Cholecalciferol Injectable Solution	DRON:00000020	438524
DRON:00028485	Cholestyramine Resin Chewable Tablet	DRON:00000022	438530
DRON:00028486	Choline / Cysteine Oral Capsule	DRON:00000026	438534
DRON:00028487	Choline / Thiamine Oral Tablet	DRON:00000022	438536
DRON:00028488	Choline Topical Ointment	DRON:00000019	438538
DRON:00028489	anethole / Choline Oral Tablet	DRON:00000022	438541
DRON:00028490	Choline / Procaine Injectable Solution	DRON:00000020	438543
DRON:00028491	Chondroitin Sulfates Topical Ointment	DRON:00000019	438545
DRON:00028492	Chondroitin Sulfates Topical Cream	DRON:00000017	438547
DRON:00028493	Chondroitin Sulfates Topical Gel	DRON:00000015	438549
