curie	label	rxcui
DRON:00019775	green olive allergenic extract	971379
DRON:00019776	goat milk allergenic extract	862475
DRON:00019777	cotton allergenic extract	889548
DRON:00019778	barley allergenic extract	862453
DRON:00019779	casein allergenic extract	862460
DRON:00019780	cherry allergenic extract	862461
DRON:00019781	white seedless grape allergenic extract	904815
DRON:00019782	oat allergenic extract	971932
DRON:00019783	pumpkin allergenic extract	883459
DRON:00019784	Passalora fulva allergenic extract	883442
DRON:00019785	barley (whole grain) allergenic extract	904859
DRON:00019786	cricket allergenic extract	973447
DRON:00019787	Acremonium strictum allergenic extract	905070
DRON:00019788	Acrothecium robustum allergenic extract	905088
DRON:00019789	mosquito allergenic extract	974741
DRON:00019790	dog flea allergenic extract	886637
DRON:00019791	cat flea allergenic extract	886638
DRON:00019794	arabic gum allergenic extract	905301
DRON:00019795	beef liver allergenic extract	972689
DRON:00019796	trout allergenic extract	882482
DRON:00019797	mackerel allergenic extract	889591
DRON:00019798	Pacific halibut allergenic extract	882469
DRON:00019800	red snapper allergenic extract	889646
DRON:00019801	smelt allergenic extract	889669
DRON:00019802	venison allergenic extract	882488
DRON:00019803	dill allergenic extract	975763
DRON:00019804	fig allergenic extract	973880
DRON:00019805	duck allergenic extract	972037
DRON:00019806	sardine allergenic extract	974129
DRON:00019807	Phoma glomerata allergenic extract	975996
DRON:00019808	algal fungi allergenic extract	966692
DRON:00019809	orange pekoe tea allergenic extract	966696
DRON:00019810	perch allergenic extract	976711
DRON:00019811	cotton fiber allergenic extract	966925
DRON:00019812	goose allergenic extract	882485
DRON:00019813	Penicillium camemberti allergenic extract	966943
DRON:00019814	cottonseed allergenic extract	852440
DRON:00019815	northern pike allergenic extract	889602
DRON:00019816	Paecilomyces variotii allergenic extract	966979
DRON:00019817	Penicillium roquefortii allergenic extract	972365
DRON:00019818	Phoma destructiva allergenic extract	966995
DRON:00019819	rabbit allergenic extract	813859
DRON:00019820	Candida tropicalis allergenic extract	967033
DRON:00019821	guaiacolsulfonate	636827
DRON:00019822	Rhodotorula mucilaginosa allergenic extract	967529
DRON:00019823	Rhizopus stolonifer allergenic extract	967721
DRON:00019824	house fly extract	967921
DRON:00019825	Penicillium italicum allergenic extract	967960
DRON:00019826	Pleospora herbarum allergenic extract	971198
DRON:00019827	Pyrethrum cinerariifolium allergenic extract	967970
DRON:00019828	radish allergenic extract	974687
DRON:00019829	red currant allergenic extract	972480
DRON:00019830	Baker's yeast (Saccharomyces cerevisiae) allergenic extract	967982
DRON:00019831	Phanerodontia chrysosporium allergenic extract	968114
DRON:00019832	Stachybotrys chartarum allergenic extract	968123
DRON:00019833	Stemphylium sarciniforme allergenic extract	968130
DRON:00019835	Trichoderma harzianum allergenic extract	968197
DRON:00019836	Trichoderma viride allergenic extract	968401
DRON:00019837	Trichophyton rubrum allergenic extract	968413
DRON:00019838	Trichophyton schoenleinii allergenic extract	968422
DRON:00019839	Trichothecium roseum allergenic extract	968426
DRON:00019840	English sole allergenic extract	974140
DRON:00019841	loose wheat smut allergenic extract	968437
DRON:00019842	Verticillium albo-atrum allergenic extract	968467
DRON:00019843	white catfish allergenic extract	971166
DRON:00019844	loose oat smut allergenic extract	968475
DRON:00019845	loose barley smut allergenic extract	968492
DRON:00019846	Tetracoccosporium paxianum allergenic extract	968502
DRON:00019847	Syncephalastrum racemosum allergenic extract	968506
DRON:00019848	chia seed oil	968631
DRON:00019849	GOLDEN SEAL EXTRACT	408114
DRON:00019850	Cytarabine liposome	968804
DRON:00019851	anti-inhibitor coagulant complex	314504
DRON:00019852	Echinacea pallida root extract	969119
DRON:00019853	hawthorn flower extract	969139
DRON:00019854	heme iron polypeptide	978673
DRON:00019855	North American coral snake antivenin	979384
DRON:00019857	alpha 1-proteinase inhibitor, human	991743
DRON:00019858	American cockroach allergenic extract	905258
DRON:00019859	German cockroach allergenic extract	905276
DRON:00019864	denosumab	993449
DRON:00019868	domestic cow skin extract	852256
DRON:00019869	domestic cow hair extract	895488
DRON:00019870	guinea pig skin extract	852298
DRON:00019871	guinea pig hair extract	895507
DRON:00019872	dog skin extract	894987
DRON:00019874	rough cocklebur pollen extract	995600
DRON:00019875	Aspergillus niger var. niger extract	854082
DRON:00019876	cochliobolus spicifer allergenic extract	995699
DRON:00019877	dendryphiella vinosa allergenic extract	995703
DRON:00019878	epidermophyton floccosum allergenic extract	995707
DRON:00019879	horse skin extract	852479
DRON:00019880	horse hair extract	895515
DRON:00019881	Cladosoprium cladosporioides allergenic extract	995720
DRON:00019882	Lichtheimia corymbifera allergenic extract	995727
DRON:00019883	red imported fire ant allergenic extract	867341
DRON:00019885	Canada goldenrod pollen extract	995743
DRON:00019886	bald cypress pollen extract	995747
DRON:00019887	American basswood pollen extract	995754
DRON:00019888	Alternaria alternata allergenic extract	901845
DRON:00019889	Cladosporium cladosporioides allergenic extract	995768
DRON:00019893	sipuleucel-T	997261
DRON:00019895	Aspergillus flavus allergenic extract	999384
DRON:00019896	Curvularia inequalis allergenic extract	999438
DRON:00019897	Eurotium herbariorum allergenic extract	999450
DRON:00019898	Fusarium compactum allergenic extract	999457
DRON:00019899	Geotrichum candidum allergenic extract	999463
DRON:00019900	Puccinia graminis allergenic extract	999487
DRON:00019901	saccharomyces cerevisiae allergenic extract	350141
DRON:00019902	liver stomach concentrate	802755
DRON:00019909	autologous cultured chondrocytes	1000589
DRON:00019910	soybean preparation	287515
DRON:00019911	Influenza Virus Vaccine, Live Attenuated, B-Brisbane-60-2008 strain	857953
DRON:00019912	Influenza Virus Vaccine, Live Attenuated, A-California-7-2009 (H1N1) strain	1005909
DRON:00019913	influenza virus vaccine, live attenuated, A-Perth-16-2009 (H3N2) strain	1005911
DRON:00019919	Influenza Virus Vaccine, Inactivated A-California-07-2009 X-179A (H1N1) strain	1005929
DRON:00019924	Apiospora montagnei allergenic extract	1006258
DRON:00019927	Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain	1006250
DRON:00019928	Aspergillus niger var. niger allergenic extract	1006297
DRON:00019929	Aspergillus repens allergenic extract	1006310
DRON:00019930	Aspergillus terreus allergenic extract	314324
DRON:00019931	cayenne pepper allergenic extract	1006340
DRON:00019932	mango blossom pollen extract	1006371
DRON:00019934	Indian wormwood sage pollen extract	1006495
DRON:00019935	silk allergenic extract	314455
DRON:00019936	tall oat grass pollen extract	1006506
DRON:00019937	barley malt allergenic extract	1006510
DRON:00019941	oxibendazole	1009342
DRON:00019942	wasabi preparation	1009447
DRON:00019943	coffee fruit preparation	1009451
DRON:00019944	incobotulinumtoxin A	1000104
DRON:00019945	bay leaf allergenic extract	1010879
DRON:00019946	chocolate allergenic extract	1010915
DRON:00019947	kiwi fruit allergenic extract	1010926
DRON:00019948	leek allergenic extract	1010932
DRON:00019949	licorice allergenic extract	1010954
DRON:00019950	oregano allergenic extract	1010965
DRON:00019951	peppermint allergenic extract	1010971
DRON:00019952	nectarine allergenic extract	1010999
DRON:00019953	poppy seed allergenic extract	1011017
DRON:00019954	okra allergenic extract	1011021
DRON:00019955	parsnip allergenic extract	1011027
DRON:00019956	rhubarb allergenic extract	1011033
DRON:00019957	horseradish allergenic extract	1011043
DRON:00019958	chickpea allergenic extract	1011049
DRON:00019959	lime allergenic extract	1011060
DRON:00019960	macadamia nut allergenic extract	1011066
DRON:00019961	mango allergenic extract	1011404
DRON:00019962	tangerine allergenic extract	1011412
DRON:00019963	watercress allergenic extract	1011418
DRON:00019964	papaya allergenic extract	1011426
DRON:00019966	sage leaf allergenic extract	1011627
DRON:00019967	white pepper allergenic extract	1011633
DRON:00019968	pegloticase	1011650
DRON:00019969	veal allergenic extract	1012026
DRON:00019970	carbapentane	880362
DRON:00019971	sour cherry allergenic extract	1012134
DRON:00019972	wheat bran allergenic extract	1012140
DRON:00019973	white kidney bean allergenic extract	1012179
DRON:00019974	red kidney bean allergenic extract	1012183
DRON:00019975	navy kidney bean allergenic extract	1012190
DRON:00019978	melarsomine	1012534
DRON:00019982	scrub pine pollen extract	1013913
DRON:00019983	water oak pollen extract	1013944
DRON:00019984	cedar elm pollen extract	1014191
DRON:00019985	linoleic acids, conjugated	382272
DRON:00019986	Italian rye grass pollen extract	1014340
DRON:00019987	longleaf pine pollen extract	1014360
DRON:00019989	Humicola grisea allergenic extract	1014391
DRON:00019990	Microsporum audouinii allergenic extract	1014395
DRON:00019991	microsporum canis allergenic extract	1014399
DRON:00019993	jack pine pollen extract	1014690
DRON:00019994	redwood pollen extract	1014707
DRON:00019995	sugarcane allergenic extract	1014711
DRON:00019996	California black oak pollen extract	1014721
DRON:00019997	Canadian bluegrass pollen extract	1014731
DRON:00019999	bitter dock pollen extract	1014739
DRON:00020000	white (mexican) dock pollen extract	1014743
DRON:00020001	Lichtheimia ramosa extract	1014749
DRON:00020002	western black willow pollen extract	1014755
DRON:00020003	balsam poplar pollen extract	1014762
DRON:00020004	Jerusalem oak pollen extract	1014766
DRON:00020005	cultivated rye grass pollen extract	1014774
DRON:00020013	pomegranate extract	725206
DRON:00020024	polysulfated glycosaminoglycan	1085955
DRON:00020026	calcium threonate	273888
DRON:00020027	ferrous asparto glycinate	644718
DRON:00020029	rabies immune globulin, (human) vaccine	830471
DRON:00020031	6-O-palmitoylascorbic acid	1088438
DRON:00020032	chromium polynicotinate	700888
DRON:00020033	pregna-4,17-diene-3,16-dione	1088591
DRON:00020035	guggul lipids	283568
DRON:00020036	black imported fire ant allergenic extract	995738
DRON:00020037	factor XIII (human)	1091605
DRON:00020040	romifidine	1091919
DRON:00020042	belimumab	1092437
DRON:00020044	creeping bentgrass pollen extract	1094116
DRON:00020045	redroot pigweed pollen extract	851930
DRON:00020046	spiny pigweed pollen extract	895919
DRON:00020047	broomweed pollen extract	1094193
DRON:00020051	coast live oak pollen extract	852302
DRON:00020052	mesquite pollen extract	852320
DRON:00020053	annual bluegrass pollen extract	898404
DRON:00020055	cultivated barley pollen extract	1098118
DRON:00020056	narrowleaf marshelder pollen extract	1098130
DRON:00020057	largemouth bass allergenic extract	1098183
DRON:00020058	osage orange pollen extract	1098189
DRON:00020059	Neurospora sitophila allergenic extract	1098200
DRON:00020060	European rabbit skin extract	895195
DRON:00020061	European rabbit hair extract	895527
DRON:00020062	littleseed canary grass pollen extract	1098232
DRON:00020063	Pacific salmon allergenic extract	1098247
DRON:00020064	eastern cottonwood pollen extract	852363
DRON:00020065	plains cottonwood pollen extract	867297
DRON:00020066	Douglas fir pollen extract	1098257
DRON:00020067	red oak pollen extract	852268
DRON:00020069	smooth sumac pollen extract	1098274
DRON:00020070	orris root allergenic extract	1098353
DRON:00020072	grain sorghum pollen extract	1098438
DRON:00020073	Sudan grass pollen extract	1098455
DRON:00020074	hog skin extract	852839
DRON:00020075	hog hair extract	895542
DRON:00020076	Trichophyton tonsurans allergenic extract	1098619
DRON:00020079	adenovirus type 4 vaccine live	1099933
DRON:00020080	adenovirus type 7 vaccine live	1099937
DRON:00020092	valley oak pollen extract	1111024
DRON:00020094	ferrous bisglycinate	1102188
DRON:00020095	belatacept	1112973
DRON:00020098	azficel-T	1114112
DRON:00020102	garlic preparation	265647
DRON:00020103	parsley extract	317857
DRON:00020104	turmeric extract	1114883
DRON:00020105	blue gum pollen extract	1115262
DRON:00020108	yellow sweet clover pollen extract	1014447
DRON:00020109	white sweet clover pollen extract	1014735
DRON:00020110	tolu balsam	1116238
DRON:00020115	influenza B virus vaccine B/Brisbane/60/2008 antigen	857921
DRON:00020116	influenza virus vaccine, inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain	1005931
DRON:00020117	Influenza Virus Vaccine, Inactivated A-Christchurch-16-2010 NIB-74 (H1N1) (A-California-7-2009) strain	1116738
DRON:00020118	American house dust mite allergenic extract	1116977
DRON:00020120	weakleaf bur ragweed pollen extract	1117083
DRON:00020121	phytosterol esters	637205
DRON:00020122	Centruroides (scorpion) immune F(ab')2 (equine)	1119986
DRON:00020123	ascorbate manganese	1144960
DRON:00020124	L-METHYLFOLATE	407884
DRON:00020125	azelate	618278
DRON:00020129	abatacept	614391
DRON:00020130	toceranib	1145945
DRON:00020132	brentuximab vedotin	1147320
DRON:00020133	Lactobacillus sp	1147374
DRON:00020134	wheat dextrin	637366
DRON:00020135	English plantain pollen extract	852742
DRON:00020138	Capsicum extract	319780
DRON:00020145	redtop grass pollen extract	851870
DRON:00020148	aloe polysaccharide	476786
DRON:00020149	Bupivacaine liposome	1191504
DRON:00020150	gonadotropin releasing factor analog-diphtheria toxoid conjugate	1191668
DRON:00020151	Colletotrichum coccodes allergenic extract	1192729
DRON:00020152	Bermuda grass pollen extract	851906
DRON:00020153	Timothy grass pollen extract	851994
DRON:00020154	white oak pollen extract	852294
DRON:00020157	Hypomyces perniciosus allergenic extract	1192968
DRON:00020158	parakeet feather allergenic extract	1192987
DRON:00020159	Microascus brevicaulis allergenic extract	1192992
DRON:00020160	gliocladium allergenic extract	1192997
DRON:00020161	Neurospora crassa allergenic extract	1193003
DRON:00020162	Penicillium expansum allergenic extract	967111
DRON:00020166	aflibercept	1232150
DRON:00020167	pyrethrum extract	1232405
DRON:00020168	pale dock pollen extract	1232604
DRON:00020169	tragacanth allergenic extract	1232630
DRON:00020170	broadleaf cattail pollen extract	1232637
DRON:00020171	Johnson grass smut allergenic extract	852128
DRON:00020172	Bermuda grass smut allergenic extract	1014385
DRON:00020179	Bifidobacterium longum	1150096
DRON:00020180	Bifidobacterium bifidum	285148
DRON:00020182	glucarpidase	1242127
DRON:00020184	rough marshelder pollen extract	852532
DRON:00020185	poverty weed pollen extract	852539
DRON:00020186	burweed marshelder pollen extract	852551
DRON:00020194	pomegranate fruit extract	1246101
DRON:00020195	Saccharomyces boulardii lyo	602738
DRON:00020197	dog hair extract	895495
DRON:00020198	European house dust mite allergenic extract	1116979
DRON:00020199	giant ragweed pollen extract	851998
